trade_date,symbol,role_layer,regime_semantic,event_state,trend_return_20,up_day_rate,liquidity_amount_mean,turnover_rate_f_mean,volume_ratio_mean,elg_buy_sell_ratio_mean,limit_heat_rate,local_quality_support,local_heat_support,board_total_support,board_non_theme_support,board_heat_score,board_event_drought,forward_return_10,max_favorable_return_10,max_adverse_return_10,supervised_action_label
20250110,300045,control_core,weak_drift_chop,event_neutral,-0.25190533,0.35,409700.2644,4.275705,0.9335,0.85058295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03324397,0.07453083,0.01072386,probe_eligibility_target
20250113,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.19991511,0.4,374979.39675,3.990505,0.9035,0.88095872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0132626,0.06312997,-0.0132626,neutral_hold
20250114,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.1159292,0.45,356018.59655,3.85491,0.922,0.93608906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02352352,0.003003,-0.06906907,neutral_hold
20250115,300045,control_core,weak_drift_chop,event_neutral,-0.13787086,0.45,344555.72095,3.765415,0.935,0.93871105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03289474,0.03289474,-0.05870445,probe_eligibility_target
20250116,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.12483574,0.45,342754.1621,3.7712,0.962,0.95350262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03903904,0.03903904,-0.06906907,probe_eligibility_target
20250117,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.13700991,0.5,341745.8999,3.781295,0.9835,0.95295638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07588617,0.07588617,-0.07139291,probe_eligibility_target
20250120,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.09648332,0.5,335647.74615,3.73881,0.989,0.94858973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04840319,0.0753493,-0.07185629,probe_eligibility_target
20250121,300045,control_core,weak_drift_chop,event_neutral,-0.10495495,0.5,326201.33475,3.65916,0.9795,0.95185303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0770005,0.08454957,-0.06391545,probe_eligibility_target
20250122,300045,control_core,weak_drift_chop,event_neutral,-0.12367816,0.45,329194.66065,3.721065,1.0085,0.93489135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10178384,0.13064008,-0.02413431,full_eligibility_target
20250123,300045,control_core,weak_drift_chop,event_neutral,-0.12889908,0.45,330998.095,3.76078,1.0225,0.93268924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1116377,0.13480779,-0.02053712,full_eligibility_target
20250124,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.13857845,0.45,331936.33665,3.78955,1.0315,0.91651671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10015568,0.11831863,-0.03476907,full_eligibility_target
20250127,300045,control_core,weak_drift_chop,event_neutral,-0.15223336,0.4,310574.7371,3.59479,0.9725,0.9136871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08817204,0.15860215,0.04892473,full_eligibility_target
20250205,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.06606032,0.45,311139.3505,3.627135,0.99,0.9538897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06919528,0.10456176,0.03741671,probe_eligibility_target
20250206,300045,control_core,sentiment_overdrive_transition,event_neutral,0.00989609,0.5,318070.2568,3.719315,1.0165,0.97846882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06369427,0.06369427,-0.00832925,probe_eligibility_target
20250207,300045,control_core,sentiment_overdrive_transition,event_neutral,0.08634223,0.55,328211.1,3.829275,1.0435,0.9653446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0539499,0.0539499,-0.02504817,probe_eligibility_target
20250210,300045,control_core,sentiment_overdrive_transition,event_neutral,0.14021164,0.6,341502.09985,3.954365,1.067,0.99123914,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02645012,0.02645012,-0.06078886,probe_eligibility_target
20250211,300045,control_core,weak_drift_chop,event_neutral,0.08578811,0.6,351787.133,4.049465,1.0805,0.98516936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09662066,0.09662066,-0.03664921,full_eligibility_target
20250212,300045,control_core,sentiment_overdrive_transition,event_neutral,0.11866179,0.6,360106.2339,4.12474,1.082,0.95946005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06495327,0.07663551,-0.05420561,probe_eligibility_target
20250213,300045,control_core,weak_drift_chop,event_neutral,0.08583247,0.6,365007.50405,4.15799,1.0715,0.95372347,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08809524,0.09714286,-0.03619048,full_eligibility_target
20250214,300045,control_core,sentiment_overdrive_transition,event_neutral,0.13190349,0.6,370160.61015,4.201035,1.0655,0.93531144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00994789,0.09142586,-0.0412127,neutral_hold
20250217,300045,control_core,sentiment_overdrive_transition,event_neutral,0.12466844,0.65,377666.92975,4.266885,1.066,0.9334499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00801887,0.08679245,-0.04528302,neutral_hold
20250218,300045,control_core,weak_drift_chop,event_neutral,0.01301301,0.6,388462.58795,4.373565,1.079,0.87821648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06324111,0.13833992,0.03063241,probe_eligibility_target
20250219,300045,control_core,sentiment_overdrive_transition,event_neutral,0.05566802,0.6,390355.91335,4.38077,1.058,0.82573658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05081496,0.10450623,0.00814957,probe_eligibility_target
20250220,300045,control_core,sentiment_overdrive_transition,event_neutral,0.08658659,0.65,414721.84505,4.62978,1.101,0.88970317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01888531,0.06126209,-0.03132197,neutral_hold
20250221,300045,control_core,sentiment_overdrive_transition,event_neutral,0.09236146,0.65,437061.7917,4.853765,1.1235,0.87106837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01736746,0.05301645,-0.03884826,neutral_hold
20250224,300045,control_core,sentiment_overdrive_transition,event_neutral,0.10379242,0.65,463940.69445,5.117575,1.1465,0.88603026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03345389,0.04159132,-0.04927667,neutral_hold
20250225,300045,control_core,weak_drift_chop,event_neutral,0.15953699,0.65,528149.61795,5.74311,1.2175,0.92250372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01215278,-0.00824653,-0.08723958,neutral_hold
20250226,300045,control_core,sentiment_overdrive_transition,event_neutral,0.1956978,0.65,565550.21655,6.10112,1.2355,0.9005277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02062308,0.00263273,-0.07722685,neutral_hold
20250227,300045,control_core,weak_drift_chop,event_neutral,0.20326488,0.7,585219.5655,6.261505,1.204,0.93625142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04070022,-0.00393873,-0.07964989,neutral_hold
20250228,300045,control_core,weak_drift_chop,event_neutral,0.10638298,0.7,602093.984,6.41615,1.182,0.93302629,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03986867,0.06754221,-0.01360225,probe_eligibility_target
20250303,300045,control_core,sentiment_overdrive_transition,event_neutral,0.13064516,0.65,611795.60625,6.50542,1.1625,0.92065459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04564907,0.08226343,0.01664289,probe_eligibility_target
20250304,300045,control_core,sentiment_overdrive_transition,event_neutral,0.10302409,0.7,620945.96355,6.587485,1.145,0.89937293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01347584,0.05762082,-0.00650558,neutral_hold
20250305,300045,control_core,sentiment_overdrive_transition,event_neutral,0.07398334,0.7,630970.4381,6.669525,1.125,0.88319836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01186131,0.03832117,-0.02463504,neutral_hold
20250306,300045,control_core,sentiment_overdrive_transition,event_neutral,0.0655106,0.7,633912.05855,6.67222,1.094,0.87127165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02848101,0.02893309,-0.03345389,neutral_hold
20250307,300045,control_core,weak_drift_chop,event_neutral,-0.00232019,0.65,627479.89985,6.58748,1.054,0.85341277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03767442,0.05860465,-0.03767442,neutral_hold
20250310,300045,control_core,sentiment_overdrive_transition,event_neutral,0.01761066,0.6,611510.64105,6.414975,1.013,0.79643567,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07249766,0.0645463,-0.07249766,de_risk_target
20250311,300045,control_core,sentiment_overdrive_transition,event_neutral,0.0635514,0.65,652926.5738,6.81988,1.0955,0.88622865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.13927944,-0.01933216,-0.13927944,de_risk_target
20250312,300045,control_core,weak_drift_chop,event_neutral,0.06285714,0.6,670895.9648,6.98888,1.115,0.86112923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12544803,-0.00672043,-0.12544803,de_risk_target
20250313,300045,control_core,weak_drift_chop,event_neutral,0.03837044,0.6,678909.7494,7.06559,1.1185,0.86514949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11359489,0.01140511,-0.11359489,de_risk_target
20250314,300045,control_core,sentiment_overdrive_transition,event_neutral,0.04575472,0.6,684274.0733,7.112675,1.117,0.88254872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.14073072,-0.00811908,-0.14073072,de_risk_target
20250317,300045,control_core,weak_drift_chop,event_neutral,0.08646245,0.55,690401.6838,7.164845,1.1115,0.85618337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.14142792,-0.00818554,-0.14142792,de_risk_target
20250318,300045,control_core,weak_drift_chop,event_neutral,0.04554171,0.55,687982.9254,7.127175,1.0865,0.84876404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11049977,-0.00687758,-0.13434204,de_risk_target
20250319,300045,control_core,weak_drift_chop,event_neutral,-0.00230309,0.5,682113.6139,7.053305,1.0615,0.86280338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11634349,-0.00784857,-0.12834718,de_risk_target
20250320,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.0178245,0.45,657452.79755,6.78655,1.0015,0.80973481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12424383,-0.03722662,-0.12424383,de_risk_target
20250321,300045,control_core,weak_drift_chop,event_neutral,-0.06464738,0.4,640219.8829,6.609395,0.98,0.81105565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.27211213,-0.04156597,-0.27211213,de_risk_target
20250324,300045,control_core,weak_drift_chop,event_neutral,-0.13932292,0.35,619505.57145,6.417435,0.9675,0.77096174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18557741,-0.01210287,-0.24054463,de_risk_target
20250325,300045,control_core,weak_drift_chop,event_neutral,-0.14041246,0.3,554703.7576,5.78698,0.8915,0.72322188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.14497192,-0.00357325,-0.23124043,de_risk_target
20250326,300045,control_core,weak_drift_chop,event_neutral,-0.14573304,0.3,514297.1622,5.395315,0.8635,0.73621059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1255123,-0.00461066,-0.22848361,de_risk_target
20250327,300045,control_core,weak_drift_chop,event_neutral,-0.08864916,0.25,484890.9545,5.11627,0.856,0.7324732,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08646423,-0.001544,-0.22490993,de_risk_target
20250328,300045,control_core,weak_drift_chop,event_neutral,-0.09415121,0.25,460191.93545,4.87078,0.8525,0.73877938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06981627,0.0183727,-0.20944882,de_risk_target
20250331,300045,control_core,weak_drift_chop,event_neutral,-0.12267658,0.25,446597.92035,4.737285,0.867,0.72710387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07891949,0.02754237,-0.20233051,de_risk_target
20250401,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.1149635,0.25,438996.2567,4.671095,0.9145,0.73939146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12061856,-0.01340206,-0.22371134,de_risk_target
20250402,300045,control_core,weak_drift_chop,event_neutral,-0.13471971,0.2,418392.72905,4.465165,0.9115,0.71201105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11859979,-0.01671891,-0.21316614,de_risk_target
20250403,300045,control_core,weak_drift_chop,event_neutral,-0.12465116,0.15,395873.61745,4.245205,0.8995,0.69740352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09192349,-0.05685441,-0.19978746,de_risk_target
20250407,300045,control_core,weak_drift_chop,event_neutral,-0.29560337,0.15,391318.19785,4.277925,0.9885,0.70096309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14342629,0.17861886,0.07237716,full_eligibility_target
20250408,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.29042179,0.2,397718.9035,4.42686,1.062,0.74822551,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05077399,0.09907121,0.0371517,probe_eligibility_target
20250409,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.24955197,0.2,354174.72435,4.06683,1.0105,0.68758314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03820896,0.05970149,0.00716418,probe_eligibility_target
20250410,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.22125912,0.25,333439.27875,3.91113,1.0065,0.70774854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00527241,0.03983597,-0.01171646,neutral_hold
20250411,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.19936852,0.3,329968.75835,3.93527,1.03,0.74269167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05577465,-0.00169014,-0.05577465,neutral_hold
20250414,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.19417917,0.25,321049.18375,3.880285,1.0285,0.72666414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07167043,-0.01862302,-0.07167043,de_risk_target
20250415,300045,control_core,weak_drift_chop,event_neutral,-0.20265933,0.25,304186.2547,3.734075,1.013,0.73442203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02760207,0.0,-0.05405405,neutral_hold
20250416,300045,control_core,weak_drift_chop,event_neutral,-0.21237304,0.25,293969.2561,3.65203,1.0105,0.7259335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00468933,0.01934349,-0.03575615,neutral_hold
20250417,300045,control_core,weak_drift_chop,event_neutral,-0.21498371,0.25,284512.4089,3.574085,1.004,0.80420837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06046236,0.06046236,-0.02489627,probe_eligibility_target
20250418,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.1739971,0.3,278694.5054,3.533765,1.008,0.84703907,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06026916,0.06026916,-0.0374488,probe_eligibility_target
20250421,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.13161876,0.35,264592.2638,3.393225,0.9915,0.82415297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10046458,0.10046458,-0.04471545,probe_eligibility_target
20250422,300045,control_core,weak_drift_chop,event_neutral,-0.1337417,0.35,250886.6524,3.2422,0.9745,0.81809867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0901591,0.11667649,-0.03064231,full_eligibility_target
20250423,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.10911885,0.4,252482.2621,3.272055,1.021,0.90248426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1000575,0.1000575,-0.05405405,probe_eligibility_target
20250424,300045,control_core,weak_drift_chop,event_neutral,-0.12609367,0.4,253090.63225,3.287205,1.0455,0.89285483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10365135,0.12661955,-0.03121319,full_eligibility_target
20250425,300045,control_core,weak_drift_chop,event_neutral,-0.12020997,0.4,250898.7943,3.26764,1.0525,0.85650226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10918854,0.14140811,-0.01849642,full_eligibility_target
20250428,300045,control_core,weak_drift_chop,event_neutral,-0.12870763,0.4,249439.2268,3.258295,1.064,0.82865865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10699088,0.16291793,0.02796353,full_eligibility_target
20250429,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.12835052,0.45,249548.50255,3.26496,1.077,1.07100263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07510349,0.13128326,0.01360142,probe_eligibility_target
20250430,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.10449321,0.45,245028.8434,3.217015,1.053,1.07556942,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06534422,0.11610268,0.04375729,probe_eligibility_target
20250506,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.04941552,0.5,250890.7112,3.289105,1.092,1.16867801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01453326,0.06931247,0.01285634,neutral_hold
20250507,300045,control_core,sentiment_overdrive_transition,event_neutral,0.20318725,0.55,261475.66175,3.41194,1.145,1.16081511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00496689,0.05573951,-0.00496689,neutral_hold
20250508,300045,control_core,sentiment_overdrive_transition,event_neutral,0.17337461,0.6,268332.3689,3.430745,1.1235,1.19043616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05646438,0.00949868,-0.05646438,neutral_hold
20250509,300045,control_core,weak_drift_chop,event_neutral,0.10447761,0.55,270065.31635,3.387325,1.0925,1.14836743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05405405,0.03405405,-0.05405405,neutral_hold
20250512,300045,control_core,sentiment_overdrive_transition,event_neutral,0.12067955,0.55,275944.47305,3.39404,1.085,1.15241026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06952431,-0.02038683,-0.08520648,de_risk_target
20250513,300045,control_core,weak_drift_chop,event_neutral,0.05577465,0.5,275978.02065,3.36048,1.0715,1.14601137,0.0,0.0,0.0,0.05,0.0,1.0,0.95238095,-0.04268943,-0.00800427,-0.06616862,neutral_hold
20250514,300045,control_core,weak_drift_chop,event_neutral,0.04909707,0.45,263438.29775,3.18252,1.0345,1.10100414,0.0,0.0,0.0,0.04600222,0.0,0.92004441,0.95602091,-0.05486821,-0.01775148,-0.05863367,neutral_hold
20250515,300045,control_core,weak_drift_chop,event_neutral,0.04715354,0.45,256348.30025,3.08106,1.0205,1.08678758,0.0,0.0,0.0,0.04232409,0.0,0.84648172,0.9593945,0.00823723,0.00823723,-0.03898957,neutral_hold
20250516,300045,control_core,weak_drift_chop,event_neutral,0.06565064,0.45,256330.92135,3.06691,1.025,1.17826702,0.0,0.0,0.0,0.03894004,0.0,0.77880078,0.96251945,-0.01210121,0.00990099,-0.03740374,neutral_hold
20250519,300045,control_core,sentiment_overdrive_transition,event_neutral,0.08239478,0.5,255467.71875,3.042875,1.027,1.25428463,0.0,0.0,0.0,0.03032653,0.0,0.60653066,0.9705661,-0.01040526,0.00547645,-0.04162103,neutral_hold
20250520,300045,control_core,weak_drift_chop,event_neutral,0.06202458,0.5,255351.84105,3.02962,1.035,1.14212696,0.0,0.0,0.0,0.02790176,0.0,0.55803515,0.97285562,-0.01267218,0.01157025,-0.03581267,neutral_hold
20250521,300045,control_core,weak_drift_chop,event_neutral,0.04703833,0.45,252536.48145,2.988155,1.0355,1.2324746,0.0,0.0,0.0,0.02567086,0.0,0.51341712,0.97497164,0.00499168,0.01830283,-0.02939545,neutral_hold
20250522,300045,control_core,weak_drift_chop,event_neutral,0.05362404,0.4,252809.0813,2.986575,1.0485,1.28107084,0.0,0.0,0.0,0.02361833,0.0,0.47236655,0.97692663,0.00727069,0.02684564,-0.0212528,neutral_hold
20250523,300045,control_core,weak_drift_chop,event_neutral,0.00632547,0.4,254466.9819,3.003195,1.063,1.2721552,0.0,0.0,0.0,0.02172991,0.0,0.43459821,0.97873224,0.05257143,0.05257143,0.004,probe_eligibility_target
20250526,300045,control_core,sentiment_overdrive_transition,event_neutral,0.04829211,0.4,248436.97265,2.925915,1.0295,1.17040239,0.0,0.0,0.0,0.01692327,0.0,0.33846543,0.98335836,0.0505618,0.0505618,-0.01292135,probe_eligibility_target
20250527,300045,control_core,weak_drift_chop,event_neutral,0.07040573,0.45,248591.36625,2.922645,1.04,1.19135328,0.0,0.0,0.0,0.01557016,0.0,0.31140322,0.98466855,0.0245262,0.04236343,-0.0206243,probe_eligibility_target
20250528,300045,control_core,weak_drift_chop,event_neutral,0.06808511,0.45,249022.5753,2.923965,1.049,1.19782608,0.0,0.0,0.0,0.01432524,0.0,0.2865048,0.98587707,0.03301081,0.06431417,0.01992032,probe_eligibility_target
20250529,300045,control_core,sentiment_overdrive_transition,event_neutral,0.08574808,0.5,257852.6565,3.019155,1.104,1.30737644,0.0,0.0,0.0,0.01317986,0.0,0.26359714,0.98699159,-0.03050109,0.01851852,-0.03050109,neutral_hold
20250530,300045,control_core,sentiment_overdrive_transition,event_neutral,0.04784131,0.45,258122.60505,3.01443,1.099,1.07116632,0.0,0.0,0.0,0.01212605,0.0,0.24252107,0.98801923,-0.00167038,0.04120267,-0.00890869,neutral_hold
20250603,300045,control_core,sentiment_overdrive_transition,event_neutral,0.01006149,0.45,258244.48015,3.009705,1.096,1.05815377,0.0,0.0,0.0,0.0086887,0.0,0.17377394,0.99138615,0.02822357,0.03486442,-0.01494189,probe_eligibility_target
20250604,300045,control_core,weak_drift_chop,event_neutral,-0.01103753,0.4,251846.64105,2.931445,1.0525,0.98521341,0.0,0.0,0.0,0.00799399,0.0,0.15987975,0.99206941,0.03180804,0.04352679,-0.00669643,probe_eligibility_target
20250605,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.04379947,0.4,243110.9799,2.82889,1.0075,0.99422957,0.0,0.0,0.0,0.00735482,0.0,0.14709647,0.99269888,-0.01103753,0.03200883,-0.01766004,neutral_hold
20250606,300045,control_core,weak_drift_chop,event_neutral,-0.02648649,0.35,223747.3321,2.610135,0.936,1.02461373,0.0,0.0,0.0,0.00676676,0.0,0.13533528,0.99327872,-0.02109939,0.03831205,-0.02109939,neutral_hold
20250609,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.03711448,0.4,217895.9212,2.54658,0.963,1.06143832,0.0,0.0,0.0,0.00526996,0.0,0.10539922,0.99475767,-0.00814332,0.01520087,-0.04288817,neutral_hold
20250610,300045,control_core,weak_drift_chop,event_neutral,-0.00213447,0.4,216100.4305,2.53466,1.0115,1.06006657,0.0,0.0,0.0,0.0048486,0.0,0.09697197,0.9951748,-0.01657754,-0.00641711,-0.05721925,neutral_hold
20250611,300045,control_core,weak_drift_chop,event_neutral,-0.0112964,0.4,213574.53525,2.510515,1.027,1.04834505,0.0,0.0,0.0,0.00446093,0.0,0.08921852,0.99555889,0.01741023,0.01741023,-0.04080522,neutral_hold
20250612,300045,control_core,weak_drift_chop,event_neutral,-0.00329489,0.4,209693.11965,2.46783,1.0285,1.05010566,0.0,0.0,0.0,0.00410425,0.0,0.082085,0.99591253,0.02258953,0.03030303,-0.02865014,neutral_hold
20250613,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.02090209,0.4,212073.80495,2.49858,1.045,1.06889416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04101124,0.0505618,-0.00955056,probe_eligibility_target
20250616,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.01807229,0.45,208953.9445,2.46433,1.0385,0.96706369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06469604,0.06469604,-0.01673173,probe_eligibility_target
20250617,300045,control_core,weak_drift_chop,event_neutral,0.02369146,0.45,222681.9078,2.62346,1.091,0.94030718,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01829925,0.02744887,-0.05113025,neutral_hold
20250618,300045,control_core,sentiment_overdrive_transition,event_neutral,0.02551303,0.45,228540.20175,2.689975,1.1095,0.95978375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0016225,0.03244997,-0.04651163,neutral_hold
20250619,300045,control_core,weak_drift_chop,event_neutral,0.00223714,0.45,233994.87165,2.75416,1.122,0.82144593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05859375,0.06529018,-0.01618304,probe_eligibility_target
20250620,300045,control_core,weak_drift_chop,event_neutral,0.00742857,0.45,233351.5286,2.74793,1.1,0.78433249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05558707,0.08281339,0.03630176,probe_eligibility_target
20250623,300045,control_core,sentiment_overdrive_transition,event_neutral,0.02640449,0.5,238012.22295,2.801165,1.1,0.80610107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00547345,0.04488232,0.00547345,neutral_hold
20250624,300045,control_core,sentiment_overdrive_transition,event_neutral,0.02508361,0.5,243621.8036,2.86413,1.1005,0.87192748,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02120718,0.03806417,-0.00108755,neutral_hold
20250625,300045,control_core,sentiment_overdrive_transition,event_neutral,0.06431417,0.5,252426.91635,2.961045,1.1145,0.89417039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00695187,0.02085561,-0.01764706,neutral_hold
20250626,300045,control_core,sentiment_overdrive_transition,event_neutral,0.01089325,0.5,266840.43575,3.119725,1.1505,0.91236937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00592672,0.02855603,-0.01023707,neutral_hold
20250627,300045,control_core,sentiment_overdrive_transition,event_neutral,0.03173719,0.45,263904.63335,3.08119,1.097,0.82138382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00053967,0.03022126,-0.00863465,neutral_hold
20250630,300045,control_core,sentiment_overdrive_transition,event_neutral,0.05644715,0.5,278017.91095,3.23437,1.1215,0.86894515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03823992,-0.00628601,-0.03823992,neutral_hold
20250701,300045,control_core,weak_drift_chop,event_neutral,0.05580357,0.45,284456.9079,3.302265,1.119,0.84606469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03118393,0.00264271,-0.03118393,neutral_hold
20250702,300045,control_core,weak_drift_chop,event_neutral,0.02207506,0.45,288813.44875,3.349465,1.1145,0.85078639,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00431965,0.02429806,-0.01025918,neutral_hold
20250703,300045,control_core,sentiment_overdrive_transition,event_neutral,0.05330372,0.45,312286.6443,3.603055,1.1605,0.97594217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00685293,-0.00685293,-0.03373748,neutral_hold
20250704,300045,control_core,weak_drift_chop,event_neutral,0.01031488,0.45,320564.2953,3.69437,1.162,0.91990836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00752284,0.01235895,-0.01504567,neutral_hold
20250707,300045,control_core,sentiment_overdrive_transition,event_neutral,-0.01764706,0.4,311724.50785,3.59163,1.085,0.86134663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02177463,0.02558519,-0.00217746,neutral_hold
20250708,300045,control_core,sentiment_overdrive_transition,event_neutral,0.02176279,0.4,300356.8666,3.45879,1.008,0.84748912,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01011715,0.00319489,-0.02396166,neutral_hold
20250709,300045,control_core,weak_drift_chop,event_neutral,0.0231405,0.4,295348.43615,3.39932,0.984,0.83023544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00592353,0.01453958,-0.01292407,neutral_hold
