P_close_invalidation_realized_proxy_3d,P_close_opportunity_cost_proxy_3d,P_reduce_avoided_drawdown_proxy_3d,action_context,action_favored_3d,board_avg_return,board_breadth,board_phase,control_label,execution_open_price,execution_trade_date,expectancy_proxy_1d,expectancy_proxy_3d,expectancy_proxy_5d,f15_afternoon_return,f15_afternoon_volume_share,f15_amount_per_volume,f15_breakout_efficiency,f15_close_location,f15_close_vs_vwap,f15_failed_push_proxy,f15_high_time_ratio,f15_intraday_return,f15_last_bar_return,f15_last_bar_volume_share,f15_pullback_from_high,f15_range_pct,f30_afternoon_return,f30_afternoon_volume_share,f30_amount_per_volume,f30_breakout_efficiency,f30_candidate_add_confirmation,f30_candidate_add_threshold,f30_close_location,f30_close_vs_vwap,f30_confirmation_score,f30_failed_push_proxy,f30_high_time_ratio,f30_intraday_return,f30_last_bar_return,f30_last_bar_volume_share,f30_pullback_from_high,f30_range_pct,f5_afternoon_return,f5_afternoon_volume_share,f5_amount_per_volume,f5_breakout_efficiency,f5_close_location,f5_close_vs_vwap,f5_failed_push_proxy,f5_high_time_ratio,f5_intraday_return,f5_last_bar_return,f5_last_bar_volume_share,f5_pullback_from_high,f5_range_pct,f60_afternoon_return,f60_afternoon_volume_share,f60_amount_per_volume,f60_breakout_efficiency,f60_candidate_add_confirmation,f60_candidate_add_threshold,f60_close_location,f60_close_vs_vwap,f60_confirmation_score,f60_failed_push_proxy,f60_high_time_ratio,f60_intraday_return,f60_last_bar_return,f60_last_bar_volume_share,f60_pullback_from_high,f60_range_pct,fetch_status,forced_action_context,forward_close_return_1d,forward_close_return_3d,forward_close_return_5d,gross_exposure_after_close,held_before_signal,is_negative_enrichment,is_repaired_miss_window,max_adverse_return_1d,max_adverse_return_3d,max_adverse_return_5d,max_favorable_return_1d,max_favorable_return_3d,max_favorable_return_5d,miss_reading,reason,reduce_payoff_decay_vs_hold_proxy_3d,role_family,signal_trade_date,symbol,trade_date,window_end,window_start
0.0,0.170277,0.005078,reduce_vs_hold,False,-0.016643,-0.6,divergence_and_decay,de_risk,96.49,2023-09-20,,0.231267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151207,,,True,True,False,,-0.005078,,,0.170277,,,repaired_replay_negative_sample_enrichment,-0.151207,repaired_negative_window,2023-09-19,300308,2023-09-19,,
0.0,0.163871,0.00129,reduce_vs_hold,False,-0.016643,-0.6,divergence_and_decay,de_risk,38.75,2023-09-20,,0.232645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,,,True,True,False,,-0.00129,,,0.163871,,,repaired_replay_negative_sample_enrichment,-0.152,repaired_negative_window,2023-09-19,300502,2023-09-19,,
1.0,0.005388,0.074858,reduce_vs_hold,True,-0.019463,-0.6,divergence_and_decay,de_risk,105.8,2023-10-13,,-0.121692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049527,,,True,True,False,,-0.074858,,,0.005388,,,repaired_replay_negative_sample_enrichment,0.049527,repaired_negative_window,2023-10-12,300308,2023-10-12,,
1.0,0.031264,0.076887,reduce_vs_hold,True,-0.019463,-0.6,divergence_and_decay,de_risk,43.18,2023-10-13,,-0.11012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048865,,,True,True,False,,-0.076887,,,0.031264,,,repaired_replay_negative_sample_enrichment,0.048865,repaired_negative_window,2023-10-12,300502,2023-10-12,,
1.0,0.021214,0.080217,close_vs_hold,True,-0.014472,-0.75,divergence_and_decay,holding_veto,101.35,2023-10-16,,-0.108091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038481,,,True,True,False,,-0.080217,,,0.021214,,,repaired_replay_negative_sample_enrichment,0.038481,repaired_negative_window,2023-10-13,300308,2023-10-13,,
1.0,0.024512,0.114231,close_vs_hold,True,-0.014472,-0.75,divergence_and_decay,holding_veto,42.02,2023-10-16,,-0.169562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067587,,,True,True,False,,-0.114231,,,0.024512,,,repaired_replay_negative_sample_enrichment,0.067587,repaired_negative_window,2023-10-13,300502,2023-10-13,,
1.0,0.023536,0.078125,close_vs_hold,True,-0.010873,-0.5,divergence_and_decay,holding_veto,101.12,2023-10-17,,-0.130439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064082,,,True,True,False,,-0.078125,,,0.023536,,,repaired_replay_negative_sample_enrichment,0.064082,repaired_negative_window,2023-10-16,300308,2023-10-16,,
1.0,0.020136,0.09704,close_vs_hold,True,-0.010873,-0.5,divergence_and_decay,holding_veto,41.22,2023-10-17,,-0.162179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075206,,,True,True,False,,-0.09704,,,0.020136,,,repaired_replay_negative_sample_enrichment,0.075206,repaired_negative_window,2023-10-16,300502,2023-10-16,,
0.0,0.024698,0.031725,reduce_vs_hold,False,-0.03029,-0.8,divergence_and_decay,de_risk,96.77,2023-10-19,,-0.026299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006924,,,True,True,False,,-0.031725,,,0.024698,,,repaired_replay_negative_sample_enrichment,0.006924,repaired_negative_window,2023-10-18,300308,2023-10-18,,
1.0,0.010983,0.16986,close_vs_hold,True,-0.03029,-0.8,divergence_and_decay,holding_veto,39.15,2023-10-19,,-0.310983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.146616,,,True,True,False,,-0.16986,,,0.010983,,,repaired_replay_negative_sample_enrichment,0.146616,repaired_negative_window,2023-10-18,300502,2023-10-18,,
0.0,0.049701,0.033821,reduce_vs_hold,False,-0.016196,-0.6,divergence_and_decay,de_risk,96.98,2023-10-20,,-0.021138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012167,,,True,True,False,,-0.033821,,,0.049701,,,repaired_replay_negative_sample_enrichment,0.012167,repaired_negative_window,2023-10-19,300308,2023-10-19,,
1.0,0.011313,0.144962,close_vs_hold,True,-0.016196,-0.6,divergence_and_decay,holding_veto,38.01,2023-10-20,,-0.245856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.106551,,,True,True,False,,-0.144962,,,0.011313,,,repaired_replay_negative_sample_enrichment,0.106551,repaired_negative_window,2023-10-19,300502,2023-10-19,,
1.0,0.047648,0.096429,close_vs_hold,True,-0.038414,-0.8,divergence_and_decay,holding_veto,97.17,2023-10-23,,-0.166872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.094268,,,True,True,False,,-0.096429,,,0.047648,,,repaired_replay_negative_sample_enrichment,0.094268,repaired_negative_window,2023-10-20,300308,2023-10-20,,
1.0,0.007007,0.101738,close_vs_hold,True,-0.038414,-0.8,divergence_and_decay,holding_veto,35.68,2023-10-23,,-0.194086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095852,,,True,True,False,,-0.101738,,,0.007007,,,repaired_replay_negative_sample_enrichment,0.095852,repaired_negative_window,2023-10-20,300502,2023-10-20,,
1.0,0.03666,0.107841,close_vs_hold,True,-0.040959,-0.7,divergence_and_decay,holding_veto,98.2,2023-10-24,,-0.174033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.084521,,,True,True,False,,-0.107841,,,0.03666,,,repaired_replay_negative_sample_enrichment,0.084521,repaired_negative_window,2023-10-23,300308,2023-10-23,,
1.0,0.026507,0.079231,reduce_vs_hold,True,-0.040959,-0.7,divergence_and_decay,de_risk,34.33,2023-10-24,,-0.113458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04748,,,True,True,False,,-0.079231,,,0.026507,,,repaired_replay_negative_sample_enrichment,0.04748,repaired_negative_window,2023-10-23,300502,2023-10-23,,
0.0,0.045413,0.024656,reduce_vs_hold,False,-0.021556,-0.7,divergence_and_decay,de_risk,87.2,2023-11-01,,0.014679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016628,,,True,True,False,,-0.024656,,,0.045413,,,repaired_replay_negative_sample_enrichment,-0.016628,repaired_negative_window,2023-10-31,300308,2023-10-31,,
0.0,0.06427,0.046134,reduce_vs_hold,False,-0.021556,-0.7,divergence_and_decay,de_risk,31.43,2023-11-01,,0.004136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018136,,,True,True,False,,-0.046134,,,0.06427,,,repaired_replay_negative_sample_enrichment,-0.018136,repaired_negative_window,2023-10-31,300502,2023-10-31,,
0.0,0.202312,0.0,reduce_vs_hold,False,-0.015255,-0.7,divergence_and_decay,de_risk,86.5,2023-11-03,,0.247977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146821,,,True,True,False,,0.0,,,0.202312,,,repaired_replay_negative_sample_enrichment,-0.146821,repaired_negative_window,2023-11-02,300308,2023-11-02,,
0.0,0.299114,0.011151,reduce_vs_hold,False,-0.015255,-0.7,divergence_and_decay,de_risk,30.49,2023-11-03,,0.43752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299114,,,True,True,False,,-0.011151,,,0.299114,,,repaired_replay_negative_sample_enrichment,-0.299114,repaired_negative_window,2023-11-02,300502,2023-11-02,,
0.0,0.025614,0.053592,reduce_vs_hold,True,-0.006735,-0.65,divergence_and_decay,de_risk,105.8,2023-11-13,,-0.057798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017013,,,True,True,False,,-0.053592,,,0.025614,,,repaired_replay_negative_sample_enrichment,0.017013,repaired_negative_window,2023-11-10,300308,2023-11-10,,
0.0,0.06405,0.043618,reduce_vs_hold,False,-0.006735,-0.65,divergence_and_decay,de_risk,43.56,2023-11-13,,-0.031566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019972,,,True,True,False,,-0.043618,,,0.06405,,,repaired_replay_negative_sample_enrichment,0.019972,repaired_negative_window,2023-11-10,300502,2023-11-10,,
0.0,0.072035,0.0,reduce_vs_hold,False,-0.020584,-0.9,divergence_and_decay,de_risk,100.09,2023-11-17,,0.070786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034769,,,True,True,False,,0.0,,,0.072035,,,repaired_replay_negative_sample_enrichment,-0.034769,repaired_negative_window,2023-11-16,300308,2023-11-16,,
0.0,0.155152,0.015061,reduce_vs_hold,False,-0.020584,-0.9,divergence_and_decay,de_risk,41.83,2023-11-17,,0.168898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106383,,,True,True,False,,-0.015061,,,0.155152,,,repaired_replay_negative_sample_enrichment,-0.106383,repaired_negative_window,2023-11-16,300502,2023-11-16,,
0.0,0.023532,0.031273,reduce_vs_hold,False,-0.029346,-0.7,divergence_and_decay,de_risk,96.89,2023-11-23,,-0.009289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010218,,,True,True,False,,-0.031273,,,0.023532,,,repaired_replay_negative_sample_enrichment,-0.010218,repaired_negative_window,2023-11-22,300308,2023-11-22,,
0.0,0.067793,0.026377,reduce_vs_hold,False,-0.029346,-0.7,divergence_and_decay,de_risk,43.22,2023-11-23,,0.055646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048126,,,True,True,False,,-0.026377,,,0.067793,,,repaired_replay_negative_sample_enrichment,-0.048126,repaired_negative_window,2023-11-22,300502,2023-11-22,,
0.0,0.054888,0.005957,reduce_vs_hold,False,-0.030448,-0.9,divergence_and_decay,de_risk,94.01,2023-11-27,,0.029252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007765,,,True,True,False,,-0.005957,,,0.054888,,,repaired_replay_negative_sample_enrichment,-0.007765,repaired_negative_window,2023-11-24,300308,2023-11-24,,
0.0,0.096721,0.0,reduce_vs_hold,False,-0.030448,-0.9,divergence_and_decay,de_risk,42.08,2023-11-27,,0.100879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052519,,,True,True,False,,0.0,,,0.096721,,,repaired_replay_negative_sample_enrichment,-0.052519,repaired_negative_window,2023-11-24,300502,2023-11-24,,
0.0,0.115834,0.010202,reduce_vs_hold,False,-0.011353,-0.65,divergence_and_decay,de_risk,94.1,2023-11-30,,0.139957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092242,,,True,True,False,,-0.010202,,,0.115834,,,repaired_replay_negative_sample_enrichment,-0.092242,repaired_negative_window,2023-11-29,300308,2023-11-29,,
0.0,0.177955,0.0,reduce_vs_hold,False,-0.011353,-0.65,divergence_and_decay,de_risk,44.0,2023-11-30,,0.202614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113636,,,True,True,False,,0.0,,,0.177955,,,repaired_replay_negative_sample_enrichment,-0.113636,repaired_negative_window,2023-11-29,300502,2023-11-29,,
0.0,0.199,0.012,reduce_vs_hold,False,-0.030768,-0.9,divergence_and_decay,de_risk,100.0,2023-12-06,,0.2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,,,True,True,False,,-0.012,,,0.199,,,repaired_replay_negative_sample_enrichment,-0.175,repaired_negative_window,2023-12-05,300308,2023-12-05,,
0.0,0.222689,0.013445,reduce_vs_hold,False,-0.030768,-0.9,divergence_and_decay,de_risk,47.6,2023-12-06,,0.236555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138655,,,True,True,False,,-0.013445,,,0.222689,,,repaired_replay_negative_sample_enrichment,-0.138655,repaired_negative_window,2023-12-05,300502,2023-12-05,,
0.0,0.023916,0.048971,reduce_vs_hold,True,-0.013475,-0.6,divergence_and_decay,de_risk,114.15,2023-12-13,,-0.07293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035918,,,True,True,False,,-0.048971,,,0.023916,,,repaired_replay_negative_sample_enrichment,0.035918,repaired_negative_window,2023-12-12,300308,2023-12-12,,
0.0,0.060456,0.047338,reduce_vs_hold,True,-0.013475,-0.6,divergence_and_decay,de_risk,52.6,2023-12-13,,-0.047529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030418,,,True,True,False,,-0.047338,,,0.060456,,,repaired_replay_negative_sample_enrichment,0.030418,repaired_negative_window,2023-12-12,300502,2023-12-12,,
0.0,0.016348,0.056435,reduce_vs_hold,True,-0.017025,-0.8,divergence_and_decay,de_risk,115.0,2023-12-14,,-0.062261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014,,,True,True,False,,-0.056435,,,0.016348,,,repaired_replay_negative_sample_enrichment,0.014,repaired_negative_window,2023-12-13,300308,2023-12-13,,
1.0,0.044765,0.061435,reduce_vs_hold,True,-0.017025,-0.8,divergence_and_decay,de_risk,53.39,2023-12-14,,-0.070706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031654,,,True,True,False,,-0.061435,,,0.044765,,,repaired_replay_negative_sample_enrichment,0.031654,repaired_negative_window,2023-12-13,300502,2023-12-13,,
0.0,0.018698,0.042953,reduce_vs_hold,False,-0.009538,-0.7,divergence_and_decay,de_risk,113.38,2023-12-15,,-0.03528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001676,,,True,True,False,,-0.042953,,,0.018698,,,repaired_replay_negative_sample_enrichment,0.001676,repaired_negative_window,2023-12-14,300308,2023-12-14,,
1.0,0.010185,0.078704,reduce_vs_hold,True,-0.009538,-0.7,divergence_and_decay,de_risk,54.0,2023-12-15,,-0.11287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039259,,,True,True,False,,-0.078704,,,0.010185,,,repaired_replay_negative_sample_enrichment,0.039259,repaired_negative_window,2023-12-14,300502,2023-12-14,,
0.0,0.058468,0.014388,reduce_vs_hold,False,-0.023525,-0.9,divergence_and_decay,de_risk,109.12,2023-12-18,,0.016496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00165,,,True,True,False,,-0.014388,,,0.058468,,,repaired_replay_negative_sample_enrichment,-0.00165,repaired_negative_window,2023-12-15,300308,2023-12-15,,
0.0,0.036799,0.051791,reduce_vs_hold,True,-0.023525,-0.9,divergence_and_decay,de_risk,51.36,2023-12-18,,-0.075058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041667,,,True,True,False,,-0.051791,,,0.036799,,,repaired_replay_negative_sample_enrichment,0.041667,repaired_negative_window,2023-12-15,300502,2023-12-15,,
0.0,0.033033,0.058617,reduce_vs_hold,True,-0.013212,-0.5,divergence_and_decay,de_risk,114.13,2023-12-19,,-0.041575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000526,,,True,True,False,,-0.058617,,,0.033033,,,repaired_replay_negative_sample_enrichment,-0.000526,repaired_negative_window,2023-12-18,300308,2023-12-18,,
1.0,0.018956,0.073501,reduce_vs_hold,True,-0.013212,-0.5,divergence_and_decay,de_risk,51.7,2023-12-19,,-0.082205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018182,,,True,True,False,,-0.073501,,,0.018956,,,repaired_replay_negative_sample_enrichment,0.018182,repaired_negative_window,2023-12-18,300502,2023-12-18,,
0.0,0.041519,0.050883,reduce_vs_hold,True,-0.005109,-0.55,divergence_and_decay,de_risk,113.2,2023-12-20,,-0.054947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024823,,,True,True,False,,-0.050883,,,0.041519,,,repaired_replay_negative_sample_enrichment,0.024823,repaired_negative_window,2023-12-19,300308,2023-12-19,,
1.0,0.024771,0.06573,reduce_vs_hold,True,-0.005109,-0.55,divergence_and_decay,de_risk,51.27,2023-12-20,,-0.100546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047201,,,True,True,False,,-0.06573,,,0.024771,,,repaired_replay_negative_sample_enrichment,0.047201,repaired_negative_window,2023-12-19,300502,2023-12-19,,
0.0,0.089548,0.007116,reduce_vs_hold,False,-0.032833,-0.9,divergence_and_decay,de_risk,108.21,2023-12-21,,0.065752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028094,,,True,True,False,,-0.007116,,,0.089548,,,repaired_replay_negative_sample_enrichment,-0.028094,repaired_negative_window,2023-12-20,300308,2023-12-20,,
0.0,0.072245,0.022449,reduce_vs_hold,False,-0.032833,-0.9,divergence_and_decay,de_risk,49.0,2023-12-21,,0.023265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009592,,,True,True,False,,-0.022449,,,0.072245,,,repaired_replay_negative_sample_enrichment,-0.009592,repaired_negative_window,2023-12-20,300502,2023-12-20,,
0.0,0.01953,0.0495,reduce_vs_hold,True,-0.029176,-0.9,divergence_and_decay,de_risk,111.11,2023-12-25,,-0.075556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03582,,,True,True,False,,-0.0495,,,0.01953,,,repaired_replay_negative_sample_enrichment,0.03582,repaired_negative_window,2023-12-22,300308,2023-12-22,,
0.0,0.027534,0.046094,reduce_vs_hold,True,-0.029176,-0.9,divergence_and_decay,de_risk,49.03,2023-12-25,,-0.073322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.040995,,,True,True,False,,-0.046094,,,0.027534,,,repaired_replay_negative_sample_enrichment,0.040995,repaired_negative_window,2023-12-22,300502,2023-12-22,,
0.0,0.077617,0.010969,reduce_vs_hold,False,-0.030946,-0.9,divergence_and_decay,de_risk,107.58,2023-12-27,,0.077384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049545,,,True,True,False,,-0.010969,,,0.077617,,,repaired_replay_negative_sample_enrichment,-0.049545,repaired_negative_window,2023-12-26,300308,2023-12-26,,
0.0,0.061795,0.028601,reduce_vs_hold,False,-0.030946,-0.9,divergence_and_decay,de_risk,47.9,2023-12-27,,0.031942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029645,,,True,True,False,,-0.028601,,,0.061795,,,repaired_replay_negative_sample_enrichment,-0.029645,repaired_negative_window,2023-12-26,300502,2023-12-26,,
1.0,0.008065,0.090826,close_vs_hold,True,-0.017747,-0.9,divergence_and_decay,holding_veto,109.11,2024-01-03,,-0.170012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.083219,,,True,True,False,,-0.090826,,,0.008065,,,repaired_replay_negative_sample_enrichment,0.083219,repaired_negative_window,2024-01-02,300308,2024-01-02,,
1.0,0.009053,0.064421,reduce_vs_hold,True,-0.017747,-0.9,divergence_and_decay,de_risk,47.5,2024-01-03,,-0.118421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058526,,,True,True,False,,-0.064421,,,0.009053,,,repaired_replay_negative_sample_enrichment,0.058526,repaired_negative_window,2024-01-02,300502,2024-01-02,,
1.0,0.009265,0.065712,reduce_vs_hold,True,-0.013926,-0.75,divergence_and_decay,de_risk,104.7,2024-01-04,,-0.117431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.056351,,,True,True,False,,-0.065712,,,0.009265,,,repaired_replay_negative_sample_enrichment,0.056351,repaired_negative_window,2024-01-03,300308,2024-01-03,,
1.0,0.026558,0.067252,reduce_vs_hold,True,-0.013926,-0.75,divergence_and_decay,de_risk,46.69,2024-01-04,,-0.112444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058471,,,True,True,False,,-0.067252,,,0.026558,,,repaired_replay_negative_sample_enrichment,0.058471,repaired_negative_window,2024-01-03,300502,2024-01-03,,
0.0,0.037375,0.01984,reduce_vs_hold,False,-0.042074,-1.0,divergence_and_decay,de_risk,99.8,2024-01-08,,0.000852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002004,,,True,True,False,,-0.01984,,,0.037375,,,repaired_replay_negative_sample_enrichment,-0.002004,repaired_negative_window,2024-01-05,300308,2024-01-05,,
0.0,0.03766,0.023761,reduce_vs_hold,False,-0.042074,-1.0,divergence_and_decay,de_risk,44.61,2024-01-08,,-0.009863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004932,,,True,True,False,,-0.023761,,,0.03766,,,repaired_replay_negative_sample_enrichment,0.004932,repaired_negative_window,2024-01-05,300502,2024-01-05,,
0.0,0.026528,0.034191,reduce_vs_hold,False,-0.024132,-0.95,divergence_and_decay,de_risk,101.78,2024-01-09,,-0.005109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015818,,,True,True,False,,-0.034191,,,0.026528,,,repaired_replay_negative_sample_enrichment,-0.015818,repaired_negative_window,2024-01-08,300308,2024-01-08,,
0.0,0.02895,0.031823,reduce_vs_hold,False,-0.024132,-0.95,divergence_and_decay,de_risk,45.25,2024-01-09,,-0.002762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014586,,,True,True,False,,-0.031823,,,0.02895,,,repaired_replay_negative_sample_enrichment,-0.014586,repaired_negative_window,2024-01-08,300502,2024-01-08,,
0.0,0.0448,0.0064,reduce_vs_hold,False,-0.01757,-0.8,divergence_and_decay,de_risk,100.0,2024-01-11,,0.0348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0188,,,True,True,False,,-0.0064,,,0.0448,,,repaired_replay_negative_sample_enrichment,-0.0188,repaired_negative_window,2024-01-10,300308,2024-01-10,,
0.0,0.077987,0.011335,reduce_vs_hold,False,-0.01757,-0.8,divergence_and_decay,de_risk,44.11,2024-01-11,,0.089776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062117,,,True,True,False,,-0.011335,,,0.077987,,,repaired_replay_negative_sample_enrichment,-0.062117,repaired_negative_window,2024-01-10,300502,2024-01-10,,
0.0,0.042673,0.009662,reduce_vs_hold,False,-0.022531,-0.9,divergence_and_decay,de_risk,99.36,2024-01-15,,0.008253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003422,,,True,True,False,,-0.009662,,,0.042673,,,repaired_replay_negative_sample_enrichment,0.003422,repaired_negative_window,2024-01-12,300308,2024-01-12,,
